102402	Q0	112450	23	0.6837208	bi_encoder
102402	Q0	152589	24	0.68063986	bi_encoder
102402	Q0	125567	25	0.6802324	bi_encoder
102402	Q0	181702	26	0.67915285	bi_encoder
102402	Q0	93065	27	0.67878056	bi_encoder
102402	Q0	179522	28	0.6785402	bi_encoder
102402	Q0	169979	29	0.6768825	bi_encoder
102402	Q0	105641	30	0.6761662	bi_encoder
102402	Q0	46224	31	0.67090046	bi_encoder
102402	Q0	174470	32	0.6698047	bi_encoder
102402	Q0	95127	33	0.668954	bi_encoder
102402	Q0	104500	34	0.66846997	bi_encoder
102402	Q0	122118	35	0.6672269	bi_encoder
102402	Q0	143361	36	0.6671444	bi_encoder
102402	Q0	5780	37	0.66180325	bi_encoder
102402	Q0	31314	38	0.6616328	bi_encoder
102402	Q0	135703	39	0.660917	bi_encoder
102402	Q0	134113	40	0.66073513	bi_encoder
102402	Q0	140316	41	0.65945435	bi_encoder
102402	Q0	119607	42	0.6589523	bi_encoder
102402	Q0	87005	43	0.65894926	bi_encoder
102402	Q0	114139	44	0.6573393	bi_encoder
102402	Q0	183649	45	0.65673625	bi_encoder
102402	Q0	133253	46	0.6562005	bi_encoder
102402	Q0	154595	47	0.6541138	bi_encoder
102402	Q0	107695	48	0.6537633	bi_encoder
102402	Q0	129997	49	0.652217	bi_encoder
102402	Q0	135569	50	0.65137684	bi_encoder
102402	Q0	120126	51	0.6503545	bi_encoder
102402	Q0	130943	52	0.649155	bi_encoder
102402	Q0	11607	53	0.6486372	bi_encoder
102402	Q0	135016	54	0.6486326	bi_encoder
102402	Q0	176674	55	0.648487	bi_encoder
102402	Q0	91619	56	0.64817214	bi_encoder
102402	Q0	118281	57	0.64728683	bi_encoder
102402	Q0	11536	58	0.6471633	bi_encoder
102402	Q0	145554	59	0.6466731	bi_encoder
102402	Q0	163416	60	0.6465554	bi_encoder
102402	Q0	94372	61	0.6461575	bi_encoder
102402	Q0	56077	62	0.6457555	bi_encoder
102402	Q0	112662	63	0.64568824	bi_encoder
102402	Q0	153360	64	0.6453879	bi_encoder
102402	Q0	71355	65	0.64499605	bi_encoder
102402	Q0	106454	66	0.6428731	bi_encoder
102402	Q0	117197	67	0.64256406	bi_encoder
102402	Q0	183249	68	0.64245325	bi_encoder
102402	Q0	173116	69	0.6423347	bi_encoder
102402	Q0	27851	70	0.641932	bi_encoder
102402	Q0	148467	71	0.64059246	bi_encoder
102402	Q0	176263	72	0.6403878	bi_encoder
102402	Q0	102409	73	0.6402725	bi_encoder
102402	Q0	117565	74	0.6398001	bi_encoder
102402	Q0	86966	75	0.639438	bi_encoder
102402	Q0	88347	76	0.63917136	bi_encoder
102402	Q0	78227	77	0.6381262	bi_encoder
102402	Q0	69216	78	0.63810325	bi_encoder
102402	Q0	118382	79	0.6376555	bi_encoder
102402	Q0	76715	80	0.63763237	bi_encoder
102402	Q0	113636	81	0.63748014	bi_encoder
102402	Q0	176315	82	0.6369153	bi_encoder
102402	Q0	87476	83	0.63674384	bi_encoder
102402	Q0	84096	84	0.6365963	bi_encoder
102402	Q0	69431	85	0.63621503	bi_encoder
102402	Q0	76605	86	0.635399	bi_encoder
102402	Q0	150669	87	0.63422203	bi_encoder
102402	Q0	98267	88	0.63405913	bi_encoder
102402	Q0	80757	89	0.6338204	bi_encoder
102402	Q0	98651	90	0.63381314	bi_encoder
102402	Q0	62082	91	0.6334003	bi_encoder
102402	Q0	96074	92	0.63236845	bi_encoder
102402	Q0	161523	93	0.6316798	bi_encoder
102402	Q0	164076	94	0.6315719	bi_encoder
102402	Q0	67814	95	0.6308911	bi_encoder
102402	Q0	128536	96	0.6307417	bi_encoder
102402	Q0	138939	97	0.6303112	bi_encoder
102402	Q0	176327	98	0.6296326	bi_encoder
102402	Q0	187911	99	0.6295097	bi_encoder
102402	Q0	49882	100	0.62949616	bi_encoder
169987	Q0	170009	1	0.82408684	bi_encoder
169987	Q0	169995	2	0.8231288	bi_encoder
169987	Q0	170013	3	0.8053633	bi_encoder
169987	Q0	170034	4	0.78517365	bi_encoder
169987	Q0	170021	5	0.77542835	bi_encoder
169987	Q0	170029	6	0.71681726	bi_encoder
169987	Q0	170017	7	0.7025751	bi_encoder
169987	Q0	170016	8	0.69800997	bi_encoder
169987	Q0	4657	9	0.6670804	bi_encoder
169987	Q0	59414	10	0.6651561	bi_encoder
169987	Q0	180523	11	0.65705884	bi_encoder
169987	Q0	184311	12	0.6548904	bi_encoder
169987	Q0	169991	13	0.6548783	bi_encoder
169987	Q0	88277	14	0.6542357	bi_encoder
169987	Q0	81048	15	0.65347064	bi_encoder
169987	Q0	72089	16	0.6520932	bi_encoder
169987	Q0	164035	17	0.65132034	bi_encoder
169987	Q0	16996	18	0.6440294	bi_encoder
169987	Q0	44714	19	0.6437468	bi_encoder
169987	Q0	94790	20	0.64291304	bi_encoder
169987	Q0	56475	21	0.6421565	bi_encoder
169987	Q0	30214	22	0.6416043	bi_encoder
169987	Q0	80855	23	0.64105487	bi_encoder
169987	Q0	13755	24	0.6405089	bi_encoder
169987	Q0	160973	25	0.638811	bi_encoder
169987	Q0	180528	26	0.6381798	bi_encoder
169987	Q0	17056	27	0.63657296	bi_encoder
169987	Q0	81021	28	0.63585246	bi_encoder
169987	Q0	77063	29	0.63461864	bi_encoder
169987	Q0	47666	30	0.6343157	bi_encoder
169987	Q0	122314	31	0.6324998	bi_encoder
169987	Q0	96341	32	0.63066614	bi_encoder
169987	Q0	80304	33	0.6286236	bi_encoder
169987	Q0	22148	34	0.6282737	bi_encoder
169987	Q0	25287	35	0.6275852	bi_encoder
169987	Q0	4795	36	0.6228834	bi_encoder
169987	Q0	13942	37	0.62143373	bi_encoder
169987	Q0	164018	38	0.62127346	bi_encoder
169987	Q0	23466	39	0.62047124	bi_encoder
169987	Q0	6181	40	0.62030053	bi_encoder
169987	Q0	180524	41	0.6195135	bi_encoder
169987	Q0	17921	42	0.6170796	bi_encoder
169987	Q0	175062	43	0.616967	bi_encoder
169987	Q0	164043	44	0.6168412	bi_encoder
169987	Q0	17202	45	0.61636525	bi_encoder
169987	Q0	114833	46	0.615785	bi_encoder
169987	Q0	21754	47	0.61358106	bi_encoder
169987	Q0	76082	48	0.61339915	bi_encoder
169987	Q0	164006	49	0.6123594	bi_encoder
169987	Q0	96326	50	0.6117856	bi_encoder
169987	Q0	186191	51	0.6111425	bi_encoder
169987	Q0	47261	52	0.6106133	bi_encoder
169987	Q0	30242	53	0.60961914	bi_encoder
169987	Q0	57532	54	0.6090176	bi_encoder
169987	Q0	47200	55	0.60862815	bi_encoder
169987	Q0	9413	56	0.60858727	bi_encoder
169987	Q0	14251	57	0.6073245	bi_encoder
169987	Q0	94834	58	0.6054305	bi_encoder
169987	Q0	16795	59	0.6046485	bi_encoder
169987	Q0	123818	60	0.60413	bi_encoder
169987	Q0	18545	61	0.6036304	bi_encoder
169987	Q0	92886	62	0.6024716	bi_encoder
169987	Q0	55657	63	0.60203904	bi_encoder
169987	Q0	25074	64	0.6018321	bi_encoder
169987	Q0	48066	65	0.6015528	bi_encoder
169987	Q0	122429	66	0.60136807	bi_encoder
169987	Q0	47186	67	0.6013399	bi_encoder
169987	Q0	27619	68	0.60113895	bi_encoder
169987	Q0	80237	69	0.6009969	bi_encoder
169987	Q0	122327	70	0.60075384	bi_encoder
169987	Q0	164013	71	0.60065293	bi_encoder
169987	Q0	164040	72	0.6006316	bi_encoder
169987	Q0	13771	73	0.60061204	bi_encoder
169987	Q0	21016	74	0.60060406	bi_encoder
169987	Q0	33942	75	0.600204	bi_encoder
169987	Q0	2344	76	0.59996355	bi_encoder
169987	Q0	16796	77	0.59993106	bi_encoder
169987	Q0	31571	78	0.5997538	bi_encoder
169987	Q0	98870	79	0.598704	bi_encoder
169987	Q0	47804	80	0.5985308	bi_encoder
169987	Q0	85572	81	0.5983632	bi_encoder
169987	Q0	1647	82	0.59796894	bi_encoder
169987	Q0	56473	83	0.59787303	bi_encoder
169987	Q0	182815	84	0.59784544	bi_encoder
169987	Q0	13576	85	0.59743893	bi_encoder
169987	Q0	4854	86	0.59662676	bi_encoder
169987	Q0	61658	87	0.5962958	bi_encoder
169987	Q0	14277	88	0.59613585	bi_encoder
169987	Q0	106860	89	0.59602684	bi_encoder
169987	Q0	4027	90	0.5955558	bi_encoder
169987	Q0	13598	91	0.59510946	bi_encoder
169987	Q0	98673	92	0.5947491	bi_encoder
169987	Q0	88286	93	0.59441096	bi_encoder
169987	Q0	10114	94	0.5943755	bi_encoder
169987	Q0	5658	95	0.5941738	bi_encoder
169987	Q0	172661	96	0.5933479	bi_encoder
169987	Q0	173059	97	0.593032	bi_encoder
169987	Q0	147945	98	0.59287024	bi_encoder
169987	Q0	101598	99	0.59238386	bi_encoder
169987	Q0	122315	100	0.59225786	bi_encoder
167938	Q0	167946	1	0.90575296	bi_encoder
167938	Q0	167944	2	0.8183455	bi_encoder
167938	Q0	167953	3	0.7660595	bi_encoder
167938	Q0	167990	4	0.7551492	bi_encoder
167938	Q0	19272	5	0.74085164	bi_encoder
167938	Q0	111153	6	0.73490703	bi_encoder
167938	Q0	69190	7	0.7335384	bi_encoder
167938	Q0	168509	8	0.7326758	bi_encoder
167938	Q0	167976	9	0.7318035	bi_encoder
167938	Q0	157191	10	0.72165823	bi_encoder
167938	Q0	37007	11	0.7215577	bi_encoder
167938	Q0	58878	12	0.7208692	bi_encoder
167938	Q0	111147	13	0.72072166	bi_encoder
167938	Q0	72296	14	0.720052	bi_encoder
167938	Q0	37001	15	0.71881044	bi_encoder
167938	Q0	140605	16	0.71609795	bi_encoder
167938	Q0	111162	17	0.71563005	bi_encoder
167938	Q0	111166	18	0.7155616	bi_encoder
167938	Q0	52003	19	0.71508276	bi_encoder
167938	Q0	74164	20	0.710302	bi_encoder
167938	Q0	178411	21	0.7093079	bi_encoder
167938	Q0	179397	22	0.7058903	bi_encoder
167938	Q0	21102	23	0.6986809	bi_encoder
167938	Q0	21466	24	0.6974604	bi_encoder
167938	Q0	179396	25	0.69546026	bi_encoder
167938	Q0	157213	26	0.69485974	bi_encoder
167938	Q0	167966	27	0.6944513	bi_encoder
167938	Q0	44185	28	0.6935277	bi_encoder
167938	Q0	44205	29	0.6926974	bi_encoder
167938	Q0	170128	30	0.68955153	bi_encoder
167938	Q0	111159	31	0.6870699	bi_encoder
167938	Q0	111168	32	0.68559754	bi_encoder
167938	Q0	111347	33	0.68554807	bi_encoder
167938	Q0	124450	34	0.68503475	bi_encoder
167938	Q0	178439	35	0.6833464	bi_encoder
167938	Q0	168143	36	0.6831025	bi_encoder
167938	Q0	179448	37	0.6824999	bi_encoder
167938	Q0	84364	38	0.6782752	bi_encoder
167938	Q0	167947	39	0.6774349	bi_encoder
167938	Q0	112653	40	0.67689425	bi_encoder
167938	Q0	122750	41	0.67362976	bi_encoder
167938	Q0	5443	42	0.6735663	bi_encoder
167938	Q0	111338	43	0.67159426	bi_encoder
167938	Q0	43351	44	0.66942996	bi_encoder
167938	Q0	37706	45	0.6679301	bi_encoder
167938	Q0	174949	46	0.66701204	bi_encoder
167938	Q0	37721	47	0.6667813	bi_encoder
167938	Q0	142857	48	0.6639588	bi_encoder
167938	Q0	38049	49	0.6625421	bi_encoder
167938	Q0	2534	50	0.66133666	bi_encoder
167938	Q0	150601	51	0.6602046	bi_encoder
167938	Q0	111174	52	0.65988755	bi_encoder
167938	Q0	125491	53	0.6597142	bi_encoder
167938	Q0	71569	54	0.659257	bi_encoder
167938	Q0	122718	55	0.65871	bi_encoder
167938	Q0	17865	56	0.658122	bi_encoder
167938	Q0	134849	57	0.6579448	bi_encoder
167938	Q0	118172	58	0.6576574	bi_encoder
167938	Q0	37294	59	0.6557735	bi_encoder
167938	Q0	107111	60	0.6553683	bi_encoder
167938	Q0	81482	61	0.6535946	bi_encoder
167938	Q0	9188	62	0.65334094	bi_encoder
167938	Q0	7748	63	0.6501895	bi_encoder
167938	Q0	2077	64	0.64993346	bi_encoder
167938	Q0	71499	65	0.6496377	bi_encoder
167938	Q0	46239	66	0.64855206	bi_encoder
167938	Q0	112657	67	0.64849705	bi_encoder
167938	Q0	81480	68	0.6483513	bi_encoder
167938	Q0	85206	69	0.6483052	bi_encoder
167938	Q0	56627	70	0.6474377	bi_encoder
167938	Q0	171616	71	0.647349	bi_encoder
167938	Q0	62090	72	0.64581347	bi_encoder
167938	Q0	42997	73	0.6436138	bi_encoder
167938	Q0	52688	74	0.64350784	bi_encoder
167938	Q0	136141	75	0.64344645	bi_encoder
167938	Q0	130663	76	0.64142126	bi_encoder
167938	Q0	120919	77	0.64016986	bi_encoder
167938	Q0	171615	78	0.63994515	bi_encoder
167938	Q0	60354	79	0.63980484	bi_encoder
167938	Q0	34218	80	0.6390225	bi_encoder
167938	Q0	96676	81	0.6385285	bi_encoder
167938	Q0	140027	82	0.6377396	bi_encoder
167938	Q0	183206	83	0.6373987	bi_encoder
167938	Q0	168104	84	0.63720983	bi_encoder
167938	Q0	143097	85	0.63615096	bi_encoder
167938	Q0	81045	86	0.6356771	bi_encoder
167938	Q0	22246	87	0.63503754	bi_encoder
167938	Q0	60361	88	0.63439023	bi_encoder
167938	Q0	2050	89	0.63413745	bi_encoder
167938	Q0	134872	90	0.6337869	bi_encoder
167938	Q0	44306	91	0.63353765	bi_encoder
167938	Q0	20449	92	0.6332746	bi_encoder
167938	Q0	162274	93	0.6332068	bi_encoder
167938	Q0	34436	94	0.6330153	bi_encoder
167938	Q0	149492	95	0.6322562	bi_encoder
167938	Q0	51807	96	0.6319977	bi_encoder
167938	Q0	89840	97	0.63196146	bi_encoder
167938	Q0	37832	98	0.6318065	bi_encoder
167938	Q0	48656	99	0.63179773	bi_encoder
167938	Q0	66461	100	0.6313489	bi_encoder
86021	Q0	86086	1	0.84574056	bi_encoder
86021	Q0	10645	2	0.829937	bi_encoder
86021	Q0	86022	3	0.8145635	bi_encoder
86021	Q0	14153	4	0.76840156	bi_encoder
86021	Q0	37616	5	0.76772356	bi_encoder
86021	Q0	86057	6	0.7555555	bi_encoder
86021	Q0	157590	7	0.74962735	bi_encoder
86021	Q0	3058	8	0.7459382	bi_encoder
86021	Q0	14147	9	0.7453534	bi_encoder
86021	Q0	14152	10	0.742445	bi_encoder
86021	Q0	88489	11	0.7387967	bi_encoder
86021	Q0	13208	12	0.73589826	bi_encoder
86021	Q0	86043	13	0.735728	bi_encoder
86021	Q0	86051	14	0.7351016	bi_encoder
86021	Q0	13245	15	0.7335032	bi_encoder
86021	Q0	37584	16	0.73001504	bi_encoder
86021	Q0	166741	17	0.73000634	bi_encoder
86021	Q0	157593	18	0.7293427	bi_encoder
86021	Q0	1318	19	0.72637486	bi_encoder
86021	Q0	11735	20	0.72596055	bi_encoder
86021	Q0	56576	21	0.72510964	bi_encoder
86021	Q0	81578	22	0.7209644	bi_encoder
86021	Q0	14158	23	0.7192075	bi_encoder
86021	Q0	13156	24	0.7133608	bi_encoder
86021	Q0	132515	25	0.710016	bi_encoder
86021	Q0	11729	26	0.7046489	bi_encoder
86021	Q0	82906	27	0.701494	bi_encoder
86021	Q0	13092	28	0.7007716	bi_encoder
86021	Q0	3055	29	0.70062983	bi_encoder
86021	Q0	37586	30	0.69951737	bi_encoder
86021	Q0	72170	31	0.69948065	bi_encoder
86021	Q0	57218	32	0.69881934	bi_encoder
86021	Q0	180	33	0.6970424	bi_encoder
86021	Q0	10644	34	0.69674087	bi_encoder
86021	Q0	78137	35	0.6963851	bi_encoder
86021	Q0	13098	36	0.6961522	bi_encoder
86021	Q0	72175	37	0.6946064	bi_encoder
86021	Q0	184836	38	0.6900024	bi_encoder
86021	Q0	10695	39	0.68962395	bi_encoder
86021	Q0	157612	40	0.689198	bi_encoder
86021	Q0	182824	41	0.68720186	bi_encoder
86021	Q0	37575	42	0.68524134	bi_encoder
86021	Q0	194	43	0.6821369	bi_encoder
86021	Q0	110503	44	0.67845786	bi_encoder
86021	Q0	39566	45	0.6734238	bi_encoder
86021	Q0	59303	46	0.6733972	bi_encoder
86021	Q0	81224	47	0.67251194	bi_encoder
86021	Q0	19304	48	0.67215323	bi_encoder
86021	Q0	174	49	0.6719454	bi_encoder
86021	Q0	110516	50	0.67065746	bi_encoder
86021	Q0	48427	51	0.67035794	bi_encoder
86021	Q0	53413	52	0.66895497	bi_encoder
86021	Q0	157569	53	0.66856706	bi_encoder
86021	Q0	112846	54	0.6674924	bi_encoder
86021	Q0	85874	55	0.6662005	bi_encoder
86021	Q0	35356	56	0.6658763	bi_encoder
86021	Q0	440	57	0.665303	bi_encoder
86021	Q0	3057	58	0.6639152	bi_encoder
86021	Q0	81552	59	0.663055	bi_encoder
86021	Q0	122287	60	0.6612356	bi_encoder
86021	Q0	72513	61	0.6601807	bi_encoder
86021	Q0	81551	62	0.66000354	bi_encoder
86021	Q0	181369	63	0.65908	bi_encoder
86021	Q0	16579	64	0.6586838	bi_encoder
86021	Q0	16439	65	0.65860504	bi_encoder
86021	Q0	68203	66	0.6583427	bi_encoder
86021	Q0	18379	67	0.6563023	bi_encoder
86021	Q0	157602	68	0.6557121	bi_encoder
86021	Q0	13897	69	0.6550429	bi_encoder
86021	Q0	183924	70	0.6547202	bi_encoder
86021	Q0	10408	71	0.6545723	bi_encoder
86021	Q0	81290	72	0.65419185	bi_encoder
86021	Q0	68225	73	0.6541654	bi_encoder
86021	Q0	3212	74	0.6540614	bi_encoder
86021	Q0	157598	75	0.6534992	bi_encoder
86021	Q0	37599	76	0.6524421	bi_encoder
86021	Q0	66269	77	0.65184724	bi_encoder
86021	Q0	78426	78	0.650149	bi_encoder
86021	Q0	42566	79	0.6500844	bi_encoder
86021	Q0	81221	80	0.6497152	bi_encoder
86021	Q0	123961	81	0.6487262	bi_encoder
86021	Q0	183931	82	0.64870656	bi_encoder
86021	Q0	104960	83	0.6475869	bi_encoder
86021	Q0	110353	84	0.64749014	bi_encoder
86021	Q0	77050	85	0.64681554	bi_encoder
86021	Q0	68221	86	0.64651257	bi_encoder
86021	Q0	81220	87	0.64635354	bi_encoder
86021	Q0	147	88	0.64577484	bi_encoder
86021	Q0	68277	89	0.6454903	bi_encoder
86021	Q0	157576	90	0.6452652	bi_encoder
86021	Q0	14150	91	0.6442046	bi_encoder
86021	Q0	37601	92	0.6430428	bi_encoder
86021	Q0	48418	93	0.6428684	bi_encoder
86021	Q0	63899	94	0.6428413	bi_encoder
86021	Q0	102738	95	0.6427932	bi_encoder
86021	Q0	110507	96	0.6410114	bi_encoder
86021	Q0	16488	97	0.6408676	bi_encoder
86021	Q0	117201	98	0.6401129	bi_encoder
86021	Q0	7564	99	0.6387621	bi_encoder
86021	Q0	51064	100	0.63844144	bi_encoder
5	Q0	770	1	0.85277903	bi_encoder
5	Q0	177	2	0.81333655	bi_encoder
5	Q0	10138	3	0.81308806	bi_encoder
5	Q0	2014	4	0.8105204	bi_encoder
5	Q0	72	5	0.80546874	bi_encoder
5	Q0	36325	6	0.7741767	bi_encoder
5	Q0	5770	7	0.7504903	bi_encoder
5	Q0	79563	8	0.7435707	bi_encoder
5	Q0	36266	9	0.74355006	bi_encoder
5	Q0	38187	10	0.7359277	bi_encoder
5	Q0	27427	11	0.73170185	bi_encoder
5	Q0	122956	12	0.72924906	bi_encoder
5	Q0	174999	13	0.7272089	bi_encoder
5	Q0	66786	14	0.72567683	bi_encoder
5	Q0	61973	15	0.7225025	bi_encoder
5	Q0	1818	16	0.7222097	bi_encoder
5	Q0	178502	17	0.7186519	bi_encoder
5	Q0	47380	18	0.71793246	bi_encoder
5	Q0	35959	19	0.71729296	bi_encoder
5	Q0	153529	20	0.7164491	bi_encoder
5	Q0	178695	21	0.71354187	bi_encoder
5	Q0	8265	22	0.71088815	bi_encoder
5	Q0	89971	23	0.7090254	bi_encoder
5	Q0	86464	24	0.7087502	bi_encoder
5	Q0	1639	25	0.7067106	bi_encoder
5	Q0	47275	26	0.70513046	bi_encoder
5	Q0	183350	27	0.70460343	bi_encoder
5	Q0	43785	28	0.7038379	bi_encoder
5	Q0	110503	29	0.70372677	bi_encoder
5	Q0	13624	30	0.7036066	bi_encoder
5	Q0	7460	31	0.70357746	bi_encoder
5	Q0	143073	32	0.7027019	bi_encoder
5	Q0	185096	33	0.70260704	bi_encoder
5	Q0	79372	34	0.7015773	bi_encoder
5	Q0	31328	35	0.7001593	bi_encoder
5	Q0	38077	36	0.69875777	bi_encoder
5	Q0	146607	37	0.69833237	bi_encoder
5	Q0	13298	38	0.69832784	bi_encoder
5	Q0	72957	39	0.6978773	bi_encoder
5	Q0	144297	40	0.6975668	bi_encoder
5	Q0	65027	41	0.69710577	bi_encoder
5	Q0	4975	42	0.6970844	bi_encoder
5	Q0	23155	43	0.69604045	bi_encoder
5	Q0	175193	44	0.6959253	bi_encoder
5	Q0	87112	45	0.69572973	bi_encoder
5	Q0	36214	46	0.69518363	bi_encoder
5	Q0	51151	47	0.6941683	bi_encoder
5	Q0	87110	48	0.6936723	bi_encoder
5	Q0	80402	49	0.69361335	bi_encoder
5	Q0	24999	50	0.69266796	bi_encoder
5	Q0	8264	51	0.6921489	bi_encoder
5	Q0	44689	52	0.69190186	bi_encoder
5	Q0	53002	53	0.6910918	bi_encoder
5	Q0	8657	54	0.6898776	bi_encoder
5	Q0	147932	55	0.6896198	bi_encoder
5	Q0	34440	56	0.68922913	bi_encoder
5	Q0	80403	57	0.6891874	bi_encoder
5	Q0	66199	58	0.68885005	bi_encoder
5	Q0	48558	59	0.68881845	bi_encoder
5	Q0	3397	60	0.68825334	bi_encoder
5	Q0	36243	61	0.68792164	bi_encoder
5	Q0	51034	62	0.68773127	bi_encoder
5	Q0	51140	63	0.68764514	bi_encoder
5	Q0	35113	64	0.6862433	bi_encoder
